,name,description,longitude,latitude,category,country
18,Bish Hazari Lake,"Bish Hazari (20 Thousand) lake is in the southern corner of Bharatpur. The lake is very attractive for the bird lovers and serves as an important bird watching center. The lake area houses lots of crocodiles and thus is equally attractive for the reptile lovers. The Lake Lies nearby Chitwan National Park. Bish hazari lake lies just 5 km south from the city center (Chaubishkothi) of Bharatpur.
There are various reason to call the lake as Bish Hajari taal. The meaning of Bish Hajari is Twenty Thousand (20,000). The first reason to call it Bish Hajar is: there are lots of small and big lakes and its counting is to much, more than thousand so it is called 20,000 Lake. The another reason to call it Bish Hajari is when we see the lake from the sky, the shape of the lake is like 20,000.
The lake likes inside Chitwan National park has good environment there. Some wild animals specially crocodiles and rhinos are found often near Bish Hajari Taal. Different birds migrate to Bish Hajar Taal from the Northern Pole of the earth in search of Suitable environment. In winter the Northern poles are very cold and to escape from the massive cold, birds migrate to Bish Hajari Taal.
It depends how you would like to go to Bish Hajari Taal. By walking from Bharatpur or Sauraha or by Jeep or by Cycling. One has to pay the National Park entry fee and if you choose by Jeep or by cycling, you have to pay for Jeep or Cycle too.",84.4376156665385,27.6180442937554, Natural Landmark,Nepal
19,kankalini Temple,"Kankalini Temple is a famous temple and Shakti Peethas in Eastern Nepal. It is situated in Bhardaha VDC, Saptari, 19 km east of district headquarter Rajbiraj and also near to Indian Border Birpur. This Temple is a main attraction for Nepal and Indian Pilgrims. People are likely to come here in Bada Dashain. Some thousands of goats are sacrificed here during Dashain. The temple lies near Mahendra Highway Bhardah section.
According to History and Hindu Legend during establishment of human village in Bhardaha, they found a stone statue of Durga while digging land there. At that time they settled the statue in Kankalini temple and start worshiping. It is believed that devotee wish come true when they pray goddess with great devotion.",86.8926891870797,26.5510040392859, Religious Site,Nepal
20,Sankata,"Sankata Temple, is one of the temples located at Te Bahal, Kathmandu, Nepal. Sankata is a popular divinity who is worshipped, especially on Saturdays, to ward off bad luck and sickness. Sankata is worshipped by Buddhist as well who accredit the shrine to Chanda Mahoroshan.",85.312167853117,27.7020809415722, Religious Site,Nepal
23,Baladhar Gupta Mahabihar,Baladhar Gupta Mahabihar,85.3285603411496,27.6700872967866, Archaeological Site,Nepal
24,Nava Durga Temple,"Normally temple is always open for devotees but Specially Kojagrat Purnima,Last day of Every Vijaya Dashmi head of State will worship. This is tradition of this temple.",85.4358024336398,27.6751429693823, Religious Site,Nepal
25,Haleshi MahaDev,"Deep within the foothills of eastern Nepal, nestled amidst the verdant embrace of the Khotang district, lies a sacred tapestry woven by time and faith. Here, nestled at an altitude of 3,100 to 4,734 feet above sea level, the awe-inspiring Halesi-Maratika Caves stand as a testament to the rich spiritual heritage of the region.
Known as the Halesi Mahadev Temple by Hindus and the sacred abode of Padmasambhava for Buddhists, these mystical caves have resonated with pilgrims for centuries. Hindus revere the caves as the haven where Mahadeva, a form of Lord Shiva, sought refuge from the formidable demon Bhasmasur. For Buddhists, it is the hallowed ground where the legendary Guru Padmasambhava attained enlightenment, leaving behind a legacy of Vajrayana practices that continue to captivate spiritual seekers even today.

But the magic of Halesi-Maratika transcends religious boundaries. The Kirat Rai community, indigenous to the region, also consider these caves a sacred ancestral site, worshipping Halesi as a revered deity. This confluence of faiths and cultures imbues the atmosphere with a unique, almost palpable energy, drawing visitors from far and wide to bask in its radiant glow.
So, whether you seek spiritual solace, historical intrigue, or simply a breathtaking escape into the lap of nature, the Halesi-Maratika Caves beckon with their timeless allure. Come, discover the secrets whispered by the wind through ancient caves, feel the pulse of a vibrant tapestry of faith, and find yourself at the heart of a sacred story that continues to unfold in the mystical mountains of Nepal.",86.62214666605,27.1935224200963, Religious Site,Nepal
26,kalika Bhagwati Temple,"Kalika Bhagwati Temple is a significant Hindu temple with great historical and religious values. The temple carries the important religious importance to the surrounding people as well as people from the other districts of the country. Once you are here, you can experience the holy and divine power cleansing your disturbed mind and soul. Many young couples visit this temple to get married and get the blessing from the main deity of the temple. The area of the temple is itself soothing to the devotees as it lies in the forests. The devotees can bless themselves with the worship of the goddess under the peaceful and serene environment. Many visitors here come with the wish and problems in their heart. They pray and worship the deity with the true heart and soul, so that their wishes are fulfilled and problems vanish from their lives. The temple mainly witnesses the pilgrims during the month of the Chaitra according to the Nepali Calendar.Kalika Bhagwati Temple is located southeast of the town of Baglung in Western Nepal. So this temple is also known as the Baglung Kalika Bhagwati Temple. The temple is situated on the southern banks of the Kali Gandaki River. Its courtyard has four entrances in each of the cardinal directions. The temple compound contains a sprawling collection of various other temples dedicated to Lord Shiva, Radha Krishna, Laxmi Narayan and Goddess Saraswati.The temple is built in the pagoda style with the three storied roofs and pinnacle (gajur) on top. The bright red colour and metalled roof increases the beauty of the temple. It is surrounded by the trees. You can also witness the bells of different sizes and light pans all around the temple. The smell of the burning incense and the sound of the priests meditating the mantras has the extra soothing effect to the temple. The presiding deity of the temple is Kalika or Kali, one of the fiercest forms of Shakti, the consort of Shiva. Kalika is one of the main goddesses for the Shaiva sect.  Kali is one of the most powerful and dangerous forms of the Hindu Goddess Durga and is often associated with power. Goddess Kali also means   the Black one . She is considered Kali, which also means time or death as Lord Shiva is often considered as  Kala , the eternal time. She is the prime goddess of the Dasa Mahavidyas, ten fierce goddesses of Tantra or the Tantric goddesses. Beside this , Kali is strongly associated with Shiva and Shaivas derive the masculine Kala (a form of Shiva) from her feminine name. That s why this temple has great religious significance in the Hindu religion.According to the Local Folktales, the king of Parbat district King Pratap Narayan Singh Malla received an idol of goddess Kalika as the part of the dowry in his marriage with King Mani Mukunda Sen s daughter. The king thought of keeping this beautiful idol in his own home as the beauty of the fierceful idol was too mesmerizing. The king was returning to his hometown after the marriage ceremony. The bride, groom and others from the marriage procession took shelter in the forest and slept there in the night. On the following day when they woke up in the morning there was a ruckus around them. Not a single person was able to move the idol from that step. So the King Pratap Narayan Singh Malla ordered to build the temple for the goddess in the exact same spot where the goddess had taken rest. The temple was renovated in the late 1990s with other construction of other temples such as the temple of Lord Shiva, Radha Krishna and Laxmi Narayan.",83.6135626025498,28.2554199192709, Religious Site,Nepal
27,Kalika Bhagwati Temple,"
High a top the southern shores of the Kali Gandaki River in western Nepal, nestled amidst the bustling town of B glung, stands the majestic Kalika Bhagawati Temple. Dedicated to the fierce Hindu goddess Kali, consort of Shiva and embodiment of female power, this sacred site reigns as a major destination for pilgrims and enthusiasts alike.
Within the expansive courtyard, accessed through four grand entrances facing the cardinal directions, lies a vibrant tapestry of devotion. Smaller temples dedicated to deities like Shiva, Radha Krishna, and Lakshmi Narayan stand alongside the central shrine, offering a diverse spiritual landscape for visitors. The air buzzes with fervent chants and rituals, culminating in the grand festivals of Chaite-Dashain and Dashain, where thousands flock to pay their respects and seek blessings from the divine.
Legend whispers of the temple's origins, tracing them back to a royal dowry gifted by King Manimukunda Sen to his son-in-law, Pratap Narayan Singh Malla. The idol, imbued with divine power, refused to be moved after a storm-wracked night, leaving the king no choice but to build a sanctuary around it, the very site that now pulsates with spiritual energy.
While tradition once saw animal sacrifices performed within the temple grounds, a shift towards compassion has prevailed. In 2016, the sacrificial practice of pigeons was replaced by their symbolic release, a testament to the temple's embrace of a gentler, more peaceful form of devotion. Whether seeking spiritual solace, admiring architectural splendor, or simply basking in the vibrant atmosphere, the Kalika Bhagawati Temple stands as a beacon of faith and cultural richness in the heart of Nepal.
I hope this paraphrased version retains the essence of the original text while being concise and engaging.",83.6135627701879,28.2551012369928,0,Nepal
29,Budhasubba Temple,"The Buddha Subba Temple stands as a renowned religious sanctuary, particularly revered by the people of Eastern Nepal. This establishment is steeped in numerous folklore tales and is intertwined with various superstitious beliefs. It is most celebrated for its reputation as a serene haven where individuals seek to imbue their wishes with happiness and good fortune.

In the local culture, young couples subscribe to the belief that encircling colorful strings around the trunks of trees and etching their names onto the bark will usher in enduring happiness and a life shared together. Adjacent to the temple complex, there are also a couple of shops offering souvenirs for visitors to commemorate their visit. Additionally, the Buddha Subba Temple provides a modest parking facility situated at the primary entrance of the temple complex.",87.2936207614839,26.8232422348233, Religious Site,Nepal
30,Phewa Lake,"Formerly called Baidam Tal, Phewa Lake is one of the most popular lake in Nepal attracting hundred thousands of tourists every year. In the south east section of Phewa lake, there lies a small island where Talbarahi temple is located. Phewa lake is located at an altitude of 742 m (2,434 ft) and covers an area of about 4.43 km2 (1.7 sq mi). It has an average depth of about 8.6 m (28 ft) and a maximum depth of 24 m (79 ft). Maximum water capacity of the lake is approximately 43,000,000 cubic metres (35,000 acre?ft). The Annapurna range on the north is only about 28 km (linear distance) away from the lake.

The lake is also famous for the reflection of mount Machhapuchhre and other mountain peaks of the Annapurna and Dhaulagiri ranges on its surface. The Tal Barahi Temple is situated on an island in the lake. It is located 4 km from the city s centre Chipledhunga. Phewa Tal is the travellers  focal point in Pokhara, and is the second largest lake in Nepal. In contrast to the gaudy tourist development of Lakeside, the steep southwestern shore is densely forested and alive with birdlife. The lush Rani Ban, or Queen s Forest, bestows an emerald hue to the lake. You can take to the lake in one of the brightly painted doongas (boats) available for rent at Lakeside. Many people walk or cycle around the lakeshore   the trek up to the World Peace Pagoda affords breathtaking views over the tal to the mountains beyond.",83.9453168213367,28.2150644439869, Natural Landmark,Nepal
